loop,iteration,std_fitness,std_std_fitness,std_bd,std_std_bd
214,2131,-31163.824,1941.0552039953534,-23893.34,610.6624233330884
215,2141,-31223.168,1945.757973788478,-23931.105,613.9421564498067
216,2151,-31272.559,1948.7529460360433,-23958.469,608.2875631908308
217,2161,-31357.047,1942.0263509610163,-24025.982,601.6317337157677
218,2171,-31395.375,1944.045412782674,-24046.785,593.5551910820087
219,2181,-31433.719,1949.4816297539203,-24079.844,595.2074526116086
220,2191,-31461.172,1953.2845980887264,-24096.402,584.27659458219
221,2201,-31497.36,1943.6858375226802,-24108.992,580.1050238708854
222,2211,-31545.602,1945.1433171516808,-24136.61,574.3003296657243
223,2221,-31583.926,1948.033879687723,-24166.7,576.1396474711316
224,2231,-31618.836,1947.6973249961623,-24187.777,578.4732805172594
225,2241,-31654.395,1956.8128985749854,-24209.438,575.6710612559912
226,2251,-13707.902,961.9366314415935,-10013.655,577.2614982099532
227,2261,-27815.068,2015.3633300417669,-21085.1,685.0957879335124
228,2271,-29211.836,2008.7822973877098,-22175.643,633.7656542314675
229,2281,-29939.852,2007.3732025989984,-22685.387,611.3955939881805
230,2291,-30445.684,1971.5748045997552,-23055.203,591.8632938392457
231,2301,-30748.105,1962.3722119611882,-23338.467,595.0374971800005
232,2311,-30996.719,1980.0590962409797,-23557.207,608.6049880293131
233,2321,-31180.738,1972.1344999824528,-23739.523,601.7951137510505
234,2331,-31365.367,1978.933743009159,-23858.023,600.5981148334051
235,2341,-31487.895,1966.093481311954,-23983.613,598.5264265032913
236,2351,-31618.836,1962.299147951911,-24131.545,598.8778897028681
237,2361,-31729.2,1966.9618292865161,-24238.2,601.406001481994
238,2371,-31812.197,1957.0217719081613,-24294.324,603.2504192841967
239,2381,-31921.586,1945.5923511710266,-24366.602,607.1058993792102
240,2391,-32007.477,1934.8915622196507,-24422.86,613.4091693248812
241,2401,-32064.777,1932.5886309804876,-24468.176,618.2462308270381
242,2411,-32118.184,1928.6713977695629,-24512.09,627.316004642445
243,2421,-32191.75,1934.8164961317245,-24558.867,638.1366770899787
244,2431,-32248.01,1936.9763252337807,-24611.875,645.2731023244652
245,2441,-32306.7,1927.5541332734188,-24657.527,651.0419878939913
246,2451,-32352.84,1922.1479351989115,-24682.777,654.0068242030508
247,2461,-32416.127,1921.60961820247,-24726.732,669.2461750323566
248,2471,-32461.844,1934.598161878213,-24766.71,686.9423431338037
249,2481,-32505.582,1940.7447205471817,-24802.186,704.2188837238037
250,2491,-32524.1,1952.4573327135624,-24818.56,716.4660966515019
251,2501,-13830.693,1342.79369600105,-10493.102,874.5604712075664
252,2511,-27116.39,2454.7122070814416,-21007.824,1276.314939405005
253,2521,-28639.07,2415.691298059452,-22093.367,1196.0753877806198
254,2531,-29392.95,2395.6291949806423,-22641.93,1128.096851726907
255,2541,-29796.395,2394.4794342295772,-22938.074,1090.484749153513
256,2551,-30164.7,2363.1935495062935,-23206.652,1034.0430916435544
257,2561,-30361.11,2328.185418557551,-23355.346,984.6915827052854
258,2571,-30558.777,2297.825686926577,-23498.328,941.7142035742265
259,2581,-30706.191,2296.3079080515836,-23609.816,915.0075120911307
260,2591,-30820.027,2279.0972337803755,-23702.36,883.7193332891171
261,2601,-30917.898,2262.9230500874223,-23779.793,859.0783500543828
262,2611,-31001.33,2260.2669918936913,-23833.332,841.5813915713677
263,2621,-31076.047,2258.072653565125,-23899.32,826.0873254613215
264,2631,-31144.215,2244.7963046397767,-23942.738,802.1206777622436
265,2641,-31196.93,2226.27273620009,-23976.016,786.1805682125192
266,2651,-31239.016,2218.2926355668596,-24017.998,770.9663421487082
267,2661,-31289.379,2221.4559361556203,-24041.496,773.1102493418645
268,2671,-31308.707,2216.5221797468753,-24068.48,767.9162770251968
269,2681,-31351.164,2210.2053721248258,-24099.068,763.0511957786322
270,2691,-31383.06,2206.8966419922244,-24127.28,758.431669525317
271,2701,-31421.342,2201.4568324330676,-24149.207,750.4499473496151
272,2711,-31448.465,2198.513546584473,-24164.32,748.6333129893701
273,2721,-31468.28,2204.4717973933803,-24181.98,747.8495448344138
274,2731,-31508.807,2194.595681845347,-24204.082,742.769398193922
275,2741,-31522.68,2197.0627646759112,-24223.525,744.9683124298911
276,2751,-12921.281,1581.8145374904607,-10241.997,926.577993192888
277,2761,-26152.77,2580.0652780373603,-20323.688,1414.7349592364792
278,2771,-27487.164,2471.1731075646157,-21262.139,1337.9349868500485
279,2781,-28295.955,2364.0468667248206,-21817.691,1255.6434684794885
280,2791,-28855.445,2322.939612130062,-22229.094,1234.2486864581876
281,2801,-29246.357,2287.066103648918,-22493.691,1212.5208486940592
282,2811,-29632.172,2255.647069466888,-22762.95,1206.2708075953096
283,2821,-29889.14,2205.4689575289876,-22941.94,1175.7712970797334
284,2831,-30098.277,2182.262393667416,-23087.61,1163.335126878511
285,2841,-30332.297,2160.8872277874216,-23229.477,1157.2017671975102
286,2851,-30473.562,2145.0098430681933,-23326.46,1148.5773041060145
287,2861,-30594.672,2112.7455269973225,-23406.03,1123.0249624476912
288,2871,-30722.877,2083.0634012968117,-23484.871,1103.3069805383088
289,2881,-30859.918,2057.931372978409,-23574.066,1085.9142490759389
290,2891,-30963.83,2035.2467110428072,-23634.02,1066.9571207326744
291,2901,-31040.7,2017.1369049500827,-23684.773,1050.5408883218965
292,2911,-31130.846,2005.1142340733006,-23743.623,1044.8758633881066
293,2921,-31185.223,1999.5438832151099,-23790.701,1037.5624715654662
294,2931,-31242.738,1991.1405091158772,-23825.242,1032.7603328658593
295,2941,-31301.5,1981.7877500020622,-23869.031,1022.6634933447067
296,2951,-31362.125,1969.5358928976739,-23909.332,1018.1982961500182
297,2961,-31402.469,1961.3599878162693,-23953.283,1006.6188306231909
298,2971,-31483.314,1951.6072663760613,-24000.666,1003.7881160218218
299,2981,-31537.602,1946.6030573897708,-24031.963,1002.492496143008
300,2991,-31585.945,1941.9593201239413,-24062.812,998.4618669113013
